event_date,event_name,fighter1,fighter2,pass_stat_f1,pass_stat_f2,round_,str_stat_f1,str_stat_f2,sub_stat_f1,sub_stat_f2,td_stat_f1,td_stat_f2,time,weight_class,win_method_finish,win_method_type,winner,f1_dob,f1_record,f1_height,f1_reach,f1_sapm,f1_slpm,f1_stance,f1_stk_acc,f1_stk_def,f1_sub_avg,f1_td_acc,f1_td_avg,f1_td_def,f1_weight,f2_dob,f2_record,f2_height,f2_reach,f2_sapm,f2_slpm,f2_stance,f2_stk_acc,f2_stk_def,f2_sub_avg,f2_td_acc,f2_td_avg,f2_td_def,f2_weight
October 22 2004,UFC 50: The War Of '04,Matt Hughes,Georges St-Pierre,3,0,1,4,6,2,0,2,1,4.59,Welterweight,Armbar,SUB,Matt Hughes,Oct 13 1973,Record: 45-9-0,5' 9",73,1.36,2.14,Switch,53,53,1.2,50,2.95,35,170,May 19 1981,Record: 26-2-0,5' 11",76,1.4,3.78,Orthodox,53,72,1.1,74,4.16,83,185
October 22 2004,UFC 50: The War Of '04,Frank Trigg,Renato Verissimo,1,0,2,33,4,0,2,1,0,2.11,Welterweight,Elbows,KO/TKO,Frank Trigg,May 07 1972,Record: 21-9-0,5' 9",71,1.9,2.79,Southpaw,46,56,0.8,47,2.35,75,170,Aug 03 1973,Record: 7-5-0 (1 NC),6' 1",null,1.87,0.92,Orthodox,48,47,2.5,30,1.46,50,170
October 22 2004,UFC 50: The War Of '04,Evan Tanner,Robbie Lawler,0,0,1,6,3,1,0,0,1,2.22,Middleweight,Triangle Choke,SUB,Evan Tanner,Feb 11 1971,Record: 32-8-0,6' 0",74,2.64,3.05,Orthodox,59,56,1.3,43,2.55,25,185,Mar 20 1982,Record: 28-14-0 (1 NC),5' 11",74,4.16,3.57,Southpaw,45,60,0,66,0.71,65,170
October 22 2004,UFC 50: The War Of '04,Ivan Salaverry,Tony Fryklund,1,0,1,9,4,1,0,0,0,1.36,Middleweight,Other - Lock,SUB,Ivan Salaverry,Jan 11 1971,Record: 13-8-0,6' 0",null,1.19,3.01,Orthodox,47,76,2.5,18,0.49,36,185,Mar 26 1971,Record: 14-9-1,6' 0",null,6.5,3.49,Orthodox,39,43,0.5,0,0,66,185
October 22 2004,UFC 50: The War Of '04,Travis Lutter,Marvin Eastman,0,0,2,1,10,0,0,0,0,0.33,Light Heavyweight,Punch,KO/TKO,Travis Lutter,May 12 1973,Record: 10-6-0,5' 11",75,2.42,0.41,Orthodox,32,42,0.7,24,1.95,30,185,Jun 08 1971,Record: 17-14-1,5' 9",73,3.92,2.21,Orthodox,35,42,0,33,1.38,81,185
February 05 2005,UFC 51: Super Saturday,Tito Ortiz,Vitor Belfort,3,1,3,27,19,0,1,4,0,5,Light Heavyweight,,S-DEC,Tito Ortiz,Jan 23 1975,Record: 17-11-1,6' 3",74,2.88,2.59,Orthodox,46,60,0.6,35,2.47,54,205,Apr 01 1977,Record: 26-14-0 (1 NC),6' 0",74,2.83,1.59,Southpaw,46,50,0.6,60,1.02,53,185
February 05 2005,UFC 51: Super Saturday,Pete Sell,Phil Baroni,0,1,3,16,17,1,0,1,4,4.19,Middleweight,Guillotine Choke,SUB,Pete Sell,Aug 05 1982,Record: 9-5-0,5' 11",75,3.65,2.6,Orthodox,42,51,0.9,21,0.91,47,170,Apr 16 1976,Record: 14-15-0,5' 9",72,3.93,2.77,Orthodox,45,40,0.5,47,1.46,60,170
February 05 2005,UFC 51: Super Saturday,Andrei Arlovski,Tim Sylvia,0,0,1,5,2,2,0,0,0,0.47,Heavyweight,Ankle Lock,SUB,Andrei Arlovski,Feb 04 1979,Record: 28-19-0 (2 NC),6' 3",77,2.69,3.55,Orthodox,44,59,0.3,36,0.52,79,240,Mar 05 1976,Record: 30-7-0 (1 NC),6' 8",80,2.61,4.23,Orthodox,41,61,0.1,100,0.11,75,265
February 05 2005,UFC 51: Super Saturday,Evan Tanner,David Terrell,1,0,1,19,4,0,1,0,2,4.35,Middleweight,Punches,KO/TKO,Evan Tanner,Feb 11 1971,Record: 32-8-0,6' 0",74,2.64,3.05,Orthodox,59,56,1.3,43,2.55,25,185,Jan 09 1978,Record: 6-2-0,6' 1",null,2.71,2.34,Southpaw,63,37,5.5,50,5.54,0,185
February 05 2005,UFC 51: Super Saturday,Paul Buentello,Justin Eilers,0,0,1,22,7,0,0,0,0,3.34,Heavyweight,Punches,KO/TKO,Paul Buentello,Jan 16 1974,Record: 29-14-0,6' 2",77,3.83,3.29,Orthodox,45,52,0.4,33,0.19,39,245,Jun 28 1978,Record: 19-7-1,6' 1",null,6.56,1.78,Orthodox,30,47,0,0,0,0,235
February 05 2005,UFC 51: Super Saturday,Mike Kyle,James Irvin,1,0,1,10,3,0,0,1,0,1.55,Heavyweight,Punch,KO/TKO,Mike Kyle,Mar 31 1980,Record: 19-9-1 (2 NC),6' 4",77,2.76,4.5,Orthodox,51,54,0.9,62,1.55,50,205,Sep 12 1978,Record: 15-9-0 (2 NC),6' 2",75,3.86,2.03,Orthodox,48,35,0.5,0,0,36,205
February 05 2005,UFC 51: Super Saturday,David Loiseau,Gideon Ray,3,0,1,17,11,1,0,0,1,5,Middleweight,,KO/TKO,David Loiseau,Dec 17 1979,Record: 20-10-0,6' 0",76,3.64,1.59,Orthodox,44,43,0.1,42,0.43,36,185,May 27 1973,Record: 17-14-1,5' 10",null,2.58,2.08,Southpaw,40,53,0,100,1.49,0,185
February 05 2005,UFC 51: Super Saturday,Karo Parisyan,Chris Lytle,6,1,3,29,7,2,2,7,0,5,Welterweight,,U-DEC,Karo Parisyan,Aug 28 1982,Record: 19-8-0 (1 NC),5' 10",72,2.19,2.49,Orthodox,41,58,1,59,5.27,59,170,Aug 18 1974,Record: 31-18-5,5' 11",68,3.03,3.76,Orthodox,45,58,2.4,55,0.7,55,170
February 05 2005,UFC 51: Super Saturday,Nick Diaz,Drew Fickett,0,0,1,13,3,1,2,0,0,4.4,Welterweight,Punches,KO/TKO,Nick Diaz,Aug 02 1983,Record: 26-9-0 (2 NC),6' 1",76,3.56,5.43,Southpaw,42,61,1,33,1.32,60,185,Dec 14 1979,Record: 41-16-0,5' 10",70,2.29,2.33,Orthodox,41,57,2.2,35,1.3,30,155
April 09 2005,The Ultimate Fighter 1 Finale,Rich Franklin,Ken Shamrock,0,0,1,23,0,0,2,0,1,2.42,Light Heavyweight,Punches,KO/TKO,Rich Franklin,Oct 05 1974,Record: 29-7-0 (1 NC),6' 1",75,2.07,4.1,Southpaw,44,62,0.7,66,1.31,63,185,Feb 11 1964,Record: 28-16-2,6' 1",72,4.3,1.47,Orthodox,46,39,2.5,60,0.94,44,205
April 09 2005,The Ultimate Fighter 1 Finale,Forrest Griffin,Stephan Bonnar,3,1,3,88,57,1,0,2,0,5,Light Heavyweight,,U-DEC,Forrest Griffin,Mar 16 1979,Record: 19-7-0,6' 3",77,2.81,4.38,Orthodox,36,61,0.7,48,1.05,57,205,Apr 04 1977,Record: 17-8-0,6' 4",78,3.01,2.76,Orthodox,38,52,1,40,1.32,60,205
April 09 2005,The Ultimate Fighter 1 Finale,Diego Sanchez,Kenny Florian,1,0,1,14,2,0,0,1,0,2.49,Middleweight,Punches,KO/TKO,Diego Sanchez,Dec 31 1981,Record: 31-12-0,5' 10",72,2.91,2.75,Southpaw,38,57,0.9,25,1.62,47,170,May 26 1976,Record: 14-6-0,5' 10",74,1.85,2.41,Southpaw,40,63,1.3,33,2.22,60,145
April 09 2005,The Ultimate Fighter 1 Finale,Sam Hoger,Bobby Southworth,1,0,3,22,21,0,0,0,1,5,Light Heavyweight,,U-DEC,Sam Hoger,Jun 28 1980,Record: 10-4-0,6' 2",null,2.25,1.07,Orthodox,25,57,1.3,38,1.12,29,205,Dec 16 1969,Record: 10-6-0 (1 NC),6' 2",null,1.38,0.99,Orthodox,39,65,1.3,78,3.98,64,205
April 09 2005,The Ultimate Fighter 1 Finale,Chris Leben,Jason Thacker,1,0,1,27,1,0,0,1,0,1.35,Middleweight,Punches,KO/TKO,Chris Leben,Jul 21 1980,Record: 22-11-0,5' 11",74,2.87,2.87,Southpaw,42,52,0.8,41,1.14,53,185,Aug 18 1975,Record: 0-1-0,5' 10",null,17.05,0.63,Orthodox,33,32,0,0,0,0,185
April 09 2005,The Ultimate Fighter 1 Finale,Josh Koscheck,Chris Sanford,3,0,1,14,1,0,1,2,0,4.21,Middleweight,Punches,KO/TKO,Josh Koscheck,Nov 30 1977,Record: 19-10-0,5' 10",73,2.27,1.79,Orthodox,36,63,0.4,48,2.46,64,170,Mar 12 1968,Record: 5-1-0,5' 11",null,3.22,0.23,Orthodox,50,17,3.5,0,0,0,185
April 09 2005,The Ultimate Fighter 1 Finale,Nate Quarry,Lodune Sincaid,0,0,1,36,10,0,0,0,0,3.17,Middleweight,Punches,KO/TKO,Nate Quarry,Mar 18 1972,Record: 12-4-0,6' 0",72,2.8,4.96,Open Stance,44,66,0,33,0.25,60,185,May 07 1973,Record: 15-9-0,5' 9",null,6.7,2.45,Orthodox,44,49,0,0,0,75,185
April 09 2005,The Ultimate Fighter 1 Finale,Mike Swick,Alex Schoenauer,0,0,1,7,1,0,0,0,0,0.2,Middleweight,Punch,KO/TKO,Mike Swick,Jun 19 1979,Record: 15-6-0,6' 1",77,2.29,2.36,Orthodox,37,54,0.6,50,1.06,61,170,May 05 1976,Record: 15-10-0,6' 3",null,2.27,1.22,Orthodox,40,42,4.9,0,0,22,185
April 09 2005,The Ultimate Fighter 1 Finale,Alex Karalexis,Josh Rafferty,0,0,1,6,1,0,1,0,0,1.4,Welterweight,Punches,KO/TKO,Alex Karalexis,Sep 20 1977,Record: 10-6-0,5' 8",66,2.37,2.39,Orthodox,38,57,1.1,42,2.64,86,155,Jan 06 1981,Record: 9-8-0,6' 0",null,3.6,0.6,Orthodox,33,50,9,0,0,0,170
April 16 2005,UFC 52: Couture vs Liddell 2,Chuck Liddell,Randy Couture,0,0,1,13,9,0,0,0,0,2.06,Light Heavyweight,Punch,KO/TKO,Chuck Liddell,Dec 17 1969,Record: 21-8-0,6' 2",76,2.71,2.97,Orthodox,35,56,0,75,0.44,81,205,Jun 22 1963,Record: 19-11-0,6' 1",75,1.53,2.85,Orthodox,57,59,0.5,46,2.78,58,205
April 16 2005,UFC 52: Couture vs Liddell 2,Renato Sobral,Travis Wiuff,0,1,2,15,3,2,0,2,2,0.24,Light Heavyweight,Armbar,SUB,Renato Sobral,Sep 07 1975,Record: 36-9-0,6' 1",75,1.53,2.23,Orthodox,45,57,2.6,42,2.48,65,205,Mar 15 1978,Record: 64-14-0 (1 NC),6' 3",null,4.03,0.48,Orthodox,30,41,1.2,57,4.84,44,205
April 16 2005,UFC 52: Couture vs Liddell 2,Matt Hughes,Frank Trigg,4,3,1,13,13,1,1,1,0,4.05,Welterweight,Rear Naked Choke,SUB,Matt Hughes,Oct 13 1973,Record: 45-9-0,5' 9",73,1.36,2.14,Switch,53,53,1.2,50,2.95,35,170,May 07 1972,Record: 21-9-0,5' 9",71,1.9,2.79,Southpaw,46,56,0.8,47,2.35,75,170
April 16 2005,UFC 52: Couture vs Liddell 2,Matt Lindland,Travis Lutter,2,2,2,11,0,1,0,2,1,3.13,Middleweight,Guillotine Choke,SUB,Matt Lindland,May 17 1970,Record: 22-9-0,6' 0",74,1.56,2.62,Southpaw,50,52,1.3,48,3.01,60,185,May 12 1973,Record: 10-6-0,5' 11",75,2.42,0.41,Orthodox,32,42,0.7,24,1.95,30,185
April 16 2005,UFC 52: Couture vs Liddell 2,Georges St-Pierre,Jason Miller,14,1,3,64,16,4,0,5,1,5,Welterweight,,U-DEC,Georges St-Pierre,May 19 1981,Record: 26-2-0,5' 11",76,1.4,3.78,Orthodox,53,72,1.1,74,4.16,83,185,Dec 24 1980,Record: 34-10-0 (1 NC),6' 1",72,2.3,1.83,Orthodox,43,49,1.3,28,1.31,43,185
April 16 2005,UFC 52: Couture vs Liddell 2,Ivan Salaverry,Joe Riggs,0,0,1,2,6,1,0,0,1,2.42,Middleweight,Triangle Choke,SUB,Ivan Salaverry,Jan 11 1971,Record: 13-8-0,6' 0",null,1.19,3.01,Orthodox,47,76,2.5,18,0.49,36,185,Sep 23 1982,Record: 41-17-0 (1 NC),6' 0",70,1.69,2.41,Southpaw,51,57,0.6,55,2.45,62,185
April 16 2005,UFC 52: Couture vs Liddell 2,Joe Doerksen,Patrick Cote,5,2,3,9,37,4,0,4,0,2.35,Middleweight,Rear Naked Choke,SUB,Joe Doerksen,Oct 09 1977,Record: 47-16-0,6' 0",75,2.79,1.43,Orthodox,42,50,2.3,33,2.02,33,185,Feb 29 1980,Record: 24-11-0,5' 11",71,3.21,2.81,Orthodox,48,48,0.2,20,0.68,43,170
April 16 2005,UFC 52: Couture vs Liddell 2,Mike van Arsdale,John Marsh,3,2,3,34,18,0,1,1,1,5,Heavyweight,,U-DEC,Mike van Arsdale,Jun 20 1965,Record: 8-5-0,6' 2",null,1.91,1.52,Switch,41,41,0,14,1.06,37,205,Sep 15 1970,Record: 8-7-0,6' 0",null,2.23,0.83,Orthodox,42,40,0.4,100,0.43,54,265
June 04 2005,UFC 53: Heavy Hitters,Andrei Arlovski,Justin Eilers,0,0,1,33,5,0,0,0,0,4.1,Heavyweight,Punches,KO/TKO,Andrei Arlovski,Feb 04 1979,Record: 28-19-0 (2 NC),6' 3",77,2.69,3.55,Orthodox,44,59,0.3,36,0.52,79,240,Jun 28 1978,Record: 19-7-1,6' 1",null,6.56,1.78,Orthodox,30,47,0,0,0,0,235
June 04 2005,UFC 53: Heavy Hitters,Karo Parisyan,Matt Serra,8,0,3,56,26,2,0,8,1,5,Welterweight,,U-DEC,Karo Parisyan,Aug 28 1982,Record: 19-8-0 (1 NC),5' 10",72,2.19,2.49,Orthodox,41,58,1,59,5.27,59,170,Jun 02 1974,Record: 11-7-0,5' 6",68,2.64,1.98,Orthodox,39,46,0.9,20,2.05,38,170
June 04 2005,UFC 53: Heavy Hitters,Rich Franklin,Evan Tanner,0,0,4,97,25,1,1,0,1,3.25,Middleweight,,KO/TKO,Rich Franklin,Oct 05 1974,Record: 29-7-0 (1 NC),6' 1",75,2.07,4.1,Southpaw,44,62,0.7,66,1.31,63,185,Feb 11 1971,Record: 32-8-0,6' 0",74,2.64,3.05,Orthodox,59,56,1.3,43,2.55,25,185
June 04 2005,UFC 53: Heavy Hitters,Forrest Griffin,Bill Mahood,3,0,1,3,1,1,0,1,0,2.18,Light Heavyweight,Rear Naked Choke,SUB,Forrest Griffin,Mar 16 1979,Record: 19-7-0,6' 3",77,2.81,4.38,Orthodox,36,61,0.7,48,1.05,57,205,Feb 01 1967,Record: 20-7-1 (1 NC),6' 3",null,3.59,1.54,Orthodox,85,17,3.9,0,0,0,200
June 04 2005,UFC 53: Heavy Hitters,Paul Buentello,Kevin Jordan,1,0,1,20,18,1,0,0,0,4,Heavyweight,Neck Crank,SUB,Paul Buentello,Jan 16 1974,Record: 29-14-0,6' 2",77,3.83,3.29,Orthodox,45,52,0.4,33,0.19,39,245,Dec 31 1970,Record: 11-9-0,6' 3",null,1.91,2,Orthodox,40,55,0.6,0,0,77,245
June 04 2005,UFC 53: Heavy Hitters,Nate Quarry,Shonie Carter,0,0,1,19,6,0,0,0,0,2.37,Middleweight,Punches,KO/TKO,Nate Quarry,Mar 18 1972,Record: 12-4-0,6' 0",72,2.8,4.96,Open Stance,44,66,0,33,0.25,60,185,May 03 1972,Record: 50-27-7 (1 NC),5' 10",null,2.32,1.62,Southpaw,36,47,0,66,0.75,75,170
June 04 2005,UFC 53: Heavy Hitters,David Loiseau,Charles McCarthy,0,1,2,20,0,0,1,0,1,2.1,Middleweight,Spinning Back Kick,KO/TKO,David Loiseau,Dec 17 1979,Record: 20-10-0,6' 0",76,3.64,1.59,Orthodox,44,43,0.1,42,0.43,36,185,Aug 06 1980,Record: 10-5-0,5' 10",71,4.03,0.18,Orthodox,12,56,2.7,60,2.67,0,185
June 04 2005,UFC 53: Heavy Hitters,Nick Diaz,Koji Oishi,0,0,1,25,2,0,0,0,0,1.24,Welterweight,Punch,KO/TKO,Nick Diaz,Aug 02 1983,Record: 26-9-0 (2 NC),6' 1",76,3.56,5.43,Southpaw,42,61,1,33,1.32,60,185,May 31 1977,Record: 21-8-8,5' 8",null,17.86,1.43,Orthodox,9,43,0,0,0,0,170
August 06 2005,UFC Fight Night 1,Nate Marquardt,Ivan Salaverry,0,0,3,21,23,2,0,2,0,5,Middleweight,,U-DEC,Nate Marquardt,Apr 20 1979,Record: 38-19-2,6' 0",74,2.32,2.71,Orthodox,49,55,0.8,51,1.87,70,185,Jan 11 1971,Record: 13-8-0,6' 0",null,1.19,3.01,Orthodox,47,76,2.5,18,0.49,36,185
August 06 2005,UFC Fight Night 1,Chris Leben,Patrick Cote,1,1,3,26,26,0,0,1,1,5,Middleweight,,S-DEC,Chris Leben,Jul 21 1980,Record: 22-11-0,5' 11",74,2.87,2.87,Southpaw,42,52,0.8,41,1.14,53,185,Feb 29 1980,Record: 24-11-0,5' 11",71,3.21,2.81,Orthodox,48,48,0.2,20,0.68,43,170
August 06 2005,UFC Fight Night 1,Stephan Bonnar,Sam Hoger,6,0,3,43,11,1,2,3,1,5,Light Heavyweight,,U-DEC,Stephan Bonnar,Apr 04 1977,Record: 17-8-0,6' 4",78,3.01,2.76,Orthodox,38,52,1,40,1.32,60,205,Jun 28 1980,Record: 10-4-0,6' 2",null,2.25,1.07,Orthodox,25,57,1.3,38,1.12,29,205
August 06 2005,UFC Fight Night 1,Nate Quarry,Pete Sell,0,0,1,3,2,0,0,0,0,0.42,Middleweight,Punches,KO/TKO,Nate Quarry,Mar 18 1972,Record: 12-4-0,6' 0",72,2.8,4.96,Open Stance,44,66,0,33,0.25,60,185,Aug 05 1982,Record: 9-5-0,5' 11",75,3.65,2.6,Orthodox,42,51,0.9,21,0.91,47,170
August 06 2005,UFC Fight Night 1,Josh Koscheck,Pete Spratt,2,0,1,0,0,1,0,1,0,1.53,Welterweight,Rear Naked Choke,SUB,Josh Koscheck,Nov 30 1977,Record: 19-10-0,5' 10",73,2.27,1.79,Orthodox,36,63,0.4,48,2.46,64,170,Jan 09 1971,Record: 23-21-0,5' 9",null,1.33,1.63,Orthodox,48,55,0.3,100,0.3,46,170
August 06 2005,UFC Fight Night 1,Mike Swick,Gideon Ray,0,0,1,7,1,0,0,0,0,0.22,Middleweight,Punches,KO/TKO,Mike Swick,Jun 19 1979,Record: 15-6-0,6' 1",77,2.29,2.36,Orthodox,37,54,0.6,50,1.06,61,170,May 27 1973,Record: 17-14-1,5' 10",null,2.58,2.08,Southpaw,40,53,0,100,1.49,0,185
August 06 2005,UFC Fight Night 1,Kenny Florian,Alex Karalexis,1,0,2,38,18,0,0,1,0,2.52,Welterweight,,KO/TKO,Kenny Florian,May 26 1976,Record: 14-6-0,5' 10",74,1.85,2.41,Southpaw,40,63,1.3,33,2.22,60,145,Sep 20 1977,Record: 10-6-0,5' 8",66,2.37,2.39,Orthodox,38,57,1.1,42,2.64,86,155
August 06 2005,UFC Fight Night 1,Drew Fickett,Josh Neer,1,0,1,1,0,1,0,2,0,1.35,Welterweight,Rear Naked Choke,SUB,Drew Fickett,Dec 14 1979,Record: 41-16-0,5' 10",70,2.29,2.33,Orthodox,41,57,2.2,35,1.3,30,155,Mar 24 1983,Record: 33-13-1,5' 11",72,3.63,3.29,Orthodox,46,58,1.3,34,1.09,46,170
August 20 2005,UFC 54: Boiling Point,Chuck Liddell,Jeremy Horn,0,0,4,64,31,0,0,0,0,2.46,Light Heavyweight,Punches,KO/TKO,Chuck Liddell,Dec 17 1969,Record: 21-8-0,6' 2",76,2.71,2.97,Orthodox,35,56,0,75,0.44,81,205,Aug 25 1975,Record: 88-21-5 (1 NC),6' 1",74,1.99,1.19,Orthodox,39,55,1.1,38,1.83,29,185
August 20 2005,UFC 54: Boiling Point,Tim Sylvia,Tra Telligman,0,0,1,31,13,0,0,0,0,4.59,Heavyweight,Kick,KO/TKO,Tim Sylvia,Mar 05 1976,Record: 30-7-0 (1 NC),6' 8",80,2.61,4.23,Orthodox,41,61,0.1,100,0.11,75,265,Feb 07 1965,Record: 7-5-1,6' 2",null,3.02,1.83,Orthodox,35,56,0,100,0.87,80,233
August 20 2005,UFC 54: Boiling Point,Randy Couture,Mike van Arsdale,0,0,3,27,8,3,0,4,1,0.52,Light Heavyweight,Anaconda Choke,SUB,Randy Couture,Jun 22 1963,Record: 19-11-0,6' 1",75,1.53,2.85,Orthodox,57,59,0.5,46,2.78,58,205,Jun 20 1965,Record: 8-5-0,6' 2",null,1.91,1.52,Switch,41,41,0,14,1.06,37,205
August 20 2005,UFC 54: Boiling Point,Diego Sanchez,Brian Gassaway,6,0,2,35,3,1,0,3,0,1.56,Welterweight,Punches,KO/TKO,Diego Sanchez,Dec 31 1981,Record: 31-12-0,5' 10",72,2.91,2.75,Southpaw,38,57,0.9,25,1.62,47,170,Aug 07 1972,Record: 29-20-2 (1 NC),6' 1",null,3.65,0.34,Orthodox,26,44,0,0,0,42,170
August 20 2005,UFC 54: Boiling Point,Georges St-Pierre,Frank Trigg,10,0,1,25,1,2,0,1,0,4.09,Welterweight,Rear Naked Choke,SUB,Georges St-Pierre,May 19 1981,Record: 26-2-0,5' 11",76,1.4,3.78,Orthodox,53,72,1.1,74,4.16,83,185,May 07 1972,Record: 21-9-0,5' 9",71,1.9,2.79,Southpaw,46,56,0.8,47,2.35,75,170
August 20 2005,UFC 54: Boiling Point,Matt Lindland,Joe Doerksen,5,2,3,19,8,4,1,4,2,5,Middleweight,,U-DEC,Matt Lindland,May 17 1970,Record: 22-9-0,6' 0",74,1.56,2.62,Southpaw,50,52,1.3,48,3.01,60,185,Oct 09 1977,Record: 47-16-0,6' 0",75,2.79,1.43,Orthodox,42,50,2.3,33,2.02,33,185
August 20 2005,UFC 54: Boiling Point,Trevor Prangley,Travis Lutter,2,0,3,54,9,0,0,5,0,5,Middleweight,,U-DEC,Trevor Prangley,Aug 24 1972,Record: 23-8-1,6' 1",75,2.02,2.59,Orthodox,60,48,1,55,3.38,74,185,May 12 1973,Record: 10-6-0,5' 11",75,2.42,0.41,Orthodox,32,42,0.7,24,1.95,30,185
August 20 2005,UFC 54: Boiling Point,James Irvin,Terry Martin,0,2,2,6,12,0,0,0,2,0.09,Light Heavyweight,Flying Knee,KO/TKO,James Irvin,Sep 12 1978,Record: 15-9-0 (2 NC),6' 2",75,3.86,2.03,Orthodox,48,35,0.5,0,0,36,205,Oct 10 1980,Record: 22-9-0,5' 8",71,3.26,2.68,Orthodox,41,53,0,40,3.01,92,185
October 03 2005,UFC Fight Night 2,David Loiseau,Evan Tanner,0,8,2,13,15,0,2,0,3,4.15,Middleweight,,KO/TKO,David Loiseau,Dec 17 1979,Record: 20-10-0,6' 0",76,3.64,1.59,Orthodox,44,43,0.1,42,0.43,36,185,Feb 11 1971,Record: 32-8-0,6' 0",74,2.64,3.05,Orthodox,59,56,1.3,43,2.55,25,185
October 03 2005,UFC Fight Night 2,Chris Leben,Edwin DeWees,0,1,1,5,5,1,2,0,1,3.26,Middleweight,Armbar,SUB,Chris Leben,Jul 21 1980,Record: 22-11-0,5' 11",74,2.87,2.87,Southpaw,42,52,0.8,41,1.14,53,185,Aug 07 1982,Record: 37-15-0 (1 NC),6' 1",null,6.19,1.53,Orthodox,33,39,3.3,66,2.18,0,185
October 03 2005,UFC Fight Night 2,Brandon Vera,Fabiano Scherner,0,1,2,28,10,0,0,0,1,3.22,Heavyweight,Knee,KO/TKO,Brandon Vera,Oct 10 1977,Record: 12-7-0 (1 NC),6' 3",76,2.81,3.03,Orthodox,56,52,0.2,53,0.7,59,230,Jun 30 1972,Record: 8-8-0 (3 NC),6' 3",null,3.2,1.31,Orthodox,31,38,0,33,1.09,40,257
October 03 2005,UFC Fight Night 2,Drew Fickett,Josh Koscheck,1,10,3,5,8,3,0,0,6,4.28,Welterweight,Rear Naked Choke,SUB,Drew Fickett,Dec 14 1979,Record: 41-16-0,5' 10",70,2.29,2.33,Orthodox,41,57,2.2,35,1.3,30,155,Nov 30 1977,Record: 19-10-0,5' 10",73,2.27,1.79,Orthodox,36,63,0.4,48,2.46,64,170
October 03 2005,UFC Fight Night 2,Spencer Fisher,Thiago Alves,1,4,2,13,19,3,0,1,3,4.43,Welterweight,Triangle Choke,SUB,Spencer Fisher,May 09 1976,Record: 25-9-0,5' 7",70,3.03,3.17,Southpaw,43,64,0.8,30,0.67,60,155,Oct 03 1983,Record: 28-15-0,5' 9",70,3.42,3.73,Orthodox,41,62,0.3,60,0.71,63,170
October 03 2005,UFC Fight Night 2,Jon Fitch,Brock Larson,4,0,3,25,14,2,3,5,1,5,Middleweight,,U-DEC,Jon Fitch,Feb 24 1978,Record: 27-5-1 (1 NC),6' 0",76,1.65,2.61,Orthodox,50,54,0.8,51,3.6,56,170,Aug 23 1977,Record: 33-6-0,5' 11",71,1.5,1.39,Southpaw,46,55,2,34,2.67,43,170
October 03 2005,UFC Fight Night 2,Jonathan Goulet,Jay Hieron,0,8,3,14,10,1,3,0,9,1.05,Welterweight,,KO/TKO,Jonathan Goulet,Jul 13 1979,Record: 23-12-0 (1 NC),6' 0",73,2,1.61,Orthodox,41,46,0.6,70,4.17,45,170,Jul 29 1976,Record: 23-7-0,6' 0",75,1.89,1.66,Orthodox,32,61,1,60,4.05,66,170
October 07 2005,UFC 55: Fury,Andrei Arlovski,Paul Buentello,0,0,1,2,1,0,0,0,0,0.15,Heavyweight,Punch,KO/TKO,Andrei Arlovski,Feb 04 1979,Record: 28-19-0 (2 NC),6' 3",77,2.69,3.55,Orthodox,44,59,0.3,36,0.52,79,240,Jan 16 1974,Record: 29-14-0,6' 2",77,3.83,3.29,Orthodox,45,52,0.4,33,0.19,39,245
October 07 2005,UFC 55: Fury,Branden Lee Hinkle,Sean Gannon,4,0,1,27,0,3,0,1,0,4.14,Heavyweight,Punches,KO/TKO,Branden Lee Hinkle,Jul 29 1973,Record: 15-11-0 (1 NC),6' 3",null,3.91,2.61,Orthodox,69,26,4.3,57,4.34,66,235,--,Record: 2-1-0,6' 3",null,6.38,0,Southpaw,0,28,0,0,0,50,265
October 07 2005,UFC 55: Fury,Forrest Griffin,Elvis Sinosic,0,0,1,30,18,0,0,0,0,3.3,Light Heavyweight,Punches,KO/TKO,Forrest Griffin,Mar 16 1979,Record: 19-7-0,6' 3",77,2.81,4.38,Orthodox,36,61,0.7,48,1.05,57,205,Feb 13 1971,Record: 7-11-2,6' 3",77,4.6,1.13,Orthodox,37,53,1.2,0,0,0,205
October 07 2005,UFC 55: Fury,Renato Sobral,Chael Sonnen,0,0,2,11,12,3,0,4,0,1.2,Light Heavyweight,Triangle Choke,SUB,Renato Sobral,Sep 07 1975,Record: 36-9-0,6' 1",75,1.53,2.23,Orthodox,45,57,2.6,42,2.48,65,205,Apr 03 1977,Record: 29-14-1,6' 1",74,1.1,3.08,Southpaw,43,62,0.4,59,3.81,66,205
October 07 2005,UFC 55: Fury,Joe Riggs,Chris Lytle,1,2,2,15,3,1,0,1,1,2,Welterweight,,KO/TKO,Joe Riggs,Sep 23 1982,Record: 41-17-0 (1 NC),6' 0",70,1.69,2.41,Southpaw,51,57,0.6,55,2.45,62,185,Aug 18 1974,Record: 31-18-5,5' 11",68,3.03,3.76,Orthodox,45,58,2.4,55,0.7,55,170
October 07 2005,UFC 55: Fury,Jorge Rivera,Dennis Hallman,0,1,3,51,12,0,2,0,1,5,Middleweight,,U-DEC,Jorge Rivera,Feb 28 1972,Record: 19-9-0,6' 1",73,2.64,3.16,Orthodox,48,54,0.1,50,0.84,63,185,Dec 02 1975,Record: 67-14-2 (1 NC),5' 9",72,1.96,1.12,Orthodox,44,43,2.1,30,1.79,25,155
