event_attendance,event_date,event_name,fighter1,fighter2,pass_stat_f1,pass_stat_f2,round,str_stat_f1,str_stat_f2,sub_stat_f1,sub_stat_f2,td_stat_f1,td_stat_f2,time,weight_class,win_method_finish,win_method_type,winner
12668,May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Omari Akhmedov,Abdul Razak Alhassan,3,0,3,52,43,0,0,6,0,5.0,Welterweight,,S-DEC,Omari Akhmedov
12668,May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Nordine Taleb,Oliver Enkamp,3,0,3,57,34,0,0,2,1,5.0,Welterweight,,U-DEC,Nordine Taleb
12668,May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Jack Hermansson,Alex Nicholson,2,0,1,23,1,0,1,1,0,2.0,Middleweight,Punches,KO/TKO,Jack Hermansson
12668,May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Pedro Munhoz,Damian Stasiak,1,0,3,65,44,1,0,3,2,5.0,Bantamweight,,U-DEC,Pedro Munhoz
12668,May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Trevor Smith,Chris Camozzi,5,0,3,39,10,0,1,4,0,5.0,Middleweight,,U-DEC,Trevor Smith
12668,May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Joaquim Silva,Reza Madadi,3,2,3,40,26,1,0,0,5,5.0,Lightweight,,S-DEC,Joaquim Silva
12668,May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Bojan Velickovic,Nico Musoke,0,1,3,53,49,0,0,1,1,4.37,Welterweight,Punch,KO/TKO,Bojan Velickovic
12668,May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Darren Till,Jessin Ayari,0,0,3,31,28,0,1,2,0,5.0,Welterweight,,U-DEC,Darren Till
12668,May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Damir Hadzovic,Marcin Held,0,11,3,14,31,0,1,0,4,0.07,Lightweight,Knee,KO/TKO,Damir Hadzovic
15412,June 03 2017,UFC 212: Aldo vs. Holloway,Max Holloway,Jose Aldo,3,0,3,104,55,0,0,0,0,4.13,Featherweight,Punches,KO/TKO,Max Holloway
15412,June 03 2017,UFC 212: Aldo vs. Holloway,Claudia Gadelha,Karolina Kowalkiewicz,2,0,1,8,9,1,0,1,0,3.03,Women's Strawweight,Rear Naked Choke,SUB,Claudia Gadelha
15412,June 03 2017,UFC 212: Aldo vs. Holloway,Vitor Belfort,Nate Marquardt,0,0,3,37,57,0,0,0,1,5.0,Middleweight,,U-DEC,Vitor Belfort
15412,June 03 2017,UFC 212: Aldo vs. Holloway,Paulo Costa,Oluwale Bamgbose,0,1,2,43,33,0,0,0,2,1.06,Middleweight,Punches,KO/TKO,Paulo Costa
15412,June 03 2017,UFC 212: Aldo vs. Holloway,Yancy Medeiros,Erick Silva,0,0,2,33,29,0,0,0,0,2.01,Welterweight,Punch,KO/TKO,Yancy Medeiros
15412,June 03 2017,UFC 212: Aldo vs. Holloway,Raphael Assuncao,Marlon Moraes,0,0,3,43,44,0,0,0,0,5.0,Bantamweight,,S-DEC,Raphael Assuncao
15412,June 03 2017,UFC 212: Aldo vs. Holloway,Antonio Carlos Junior,Eric Spicely,5,0,2,12,17,2,0,1,1,3.49,Middleweight,Rear Naked Choke,SUB,Antonio Carlos Junior
15412,June 03 2017,UFC 212: Aldo vs. Holloway,Matthew Lopez,Johnny Eduardo,0,0,1,43,16,0,1,1,0,2.57,Bantamweight,Punches,KO/TKO,Matthew Lopez
15412,June 03 2017,UFC 212: Aldo vs. Holloway,Brian Kelleher,Iuri Alcantara,0,0,1,4,12,1,0,0,1,1.48,Bantamweight,Guillotine Choke,SUB,Brian Kelleher
15412,June 03 2017,UFC 212: Aldo vs. Holloway,Viviane Pereira,Jamie Moyle,0,0,3,80,80,0,0,0,0,5.0,Women's Strawweight,,U-DEC,Viviane Pereira
15412,June 03 2017,UFC 212: Aldo vs. Holloway,Luan Chagas,Jimmy Wallhead,1,0,2,95,32,1,0,0,0,4.48,Welterweight,Rear Naked Choke,SUB,Luan Chagas
15412,June 03 2017,UFC 212: Aldo vs. Holloway,Deiveson Figueiredo,Marco Beltran,4,0,2,17,16,4,0,2,0,5.0,Flyweight,,KO/TKO,Deiveson Figueiredo
8649,June 10 2017,UFC Fight Night: Lewis vs. Hunt,Mark Hunt,Derrick Lewis,0,0,4,59,51,0,0,0,0,3.51,Heavyweight,Punches,KO/TKO,Mark Hunt
8649,June 10 2017,UFC Fight Night: Lewis vs. Hunt,Derek Brunson,Daniel Kelly,0,0,1,8,1,0,0,0,0,1.16,Middleweight,Punch,KO/TKO,Derek Brunson
8649,June 10 2017,UFC Fight Night: Lewis vs. Hunt,Dan Hooker,Ross Pearson,0,0,2,69,38,0,0,0,0,3.02,Lightweight,Knee,KO/TKO,Dan Hooker
8649,June 10 2017,UFC Fight Night: Lewis vs. Hunt,Ion Cutelaba,Henrique da Silva,0,0,1,15,1,0,0,0,0,0.22,Light Heavyweight,Punch,KO/TKO,Ion Cutelaba
8649,June 10 2017,UFC Fight Night: Lewis vs. Hunt,Ben Nguyen,Tim Elliott,1,0,1,3,1,1,0,1,0,0.49,Flyweight,Rear Naked Choke,SUB,Ben Nguyen
8649,June 10 2017,UFC Fight Night: Lewis vs. Hunt,Alexander Volkanovski,Mizuto Hirota,1,0,3,87,46,0,0,4,0,5.0,Featherweight,,U-DEC,Alexander Volkanovski
8649,June 10 2017,UFC Fight Night: Lewis vs. Hunt,Vinc Pichel,Damien Brown,0,0,1,19,21,0,0,0,0,3.37,Lightweight,Punch,KO/TKO,Vinc Pichel
8649,June 10 2017,UFC Fight Night: Lewis vs. Hunt,Luke Jumeau,Dominique Steele,0,1,3,40,44,0,0,0,1,5.0,Welterweight,,U-DEC,Luke Jumeau
8649,June 10 2017,UFC Fight Night: Lewis vs. Hunt,John Moraga,Ashkan Mokhtarian,10,0,3,56,12,4,0,2,1,5.0,Flyweight,,U-DEC,John Moraga
8649,June 10 2017,UFC Fight Night: Lewis vs. Hunt,Zak Ottow,Kiichi Kunimoto,1,2,3,37,25,0,0,2,2,5.0,Welterweight,,S-DEC,Zak Ottow
8649,June 10 2017,UFC Fight Night: Lewis vs. Hunt,JJ Aldrich,Chanmi Jeon,0,0,3,98,92,0,0,0,0,5.0,Women's Strawweight,,U-DEC,JJ Aldrich
8411,June 17 2017,UFC Fight Night: Holm vs. Correia,Holly Holm,Bethe Correia,0,0,3,25,15,0,0,0,0,1.09,Women's Bantamweight,Kick,KO/TKO,Holly Holm
8411,June 17 2017,UFC Fight Night: Holm vs. Correia,Marcin Tybura,Andrei Arlovski,6,0,3,51,28,0,0,2,0,5.0,Heavyweight,,U-DEC,Marcin Tybura
8411,June 17 2017,UFC Fight Night: Holm vs. Correia,Colby Covington,Dong Hyun Kim,1,0,3,47,19,0,0,8,2,5.0,Welterweight,,U-DEC,Colby Covington
8411,June 17 2017,UFC Fight Night: Holm vs. Correia,Rafael Dos Anjos,Tarec Saffiedine,0,1,3,81,60,1,0,1,1,5.0,Welterweight,,U-DEC,Rafael Dos Anjos
8411,June 17 2017,UFC Fight Night: Holm vs. Correia,Jon Tuck,Takanori Gomi,1,0,1,7,0,1,0,0,0,1.12,Lightweight,Rear Naked Choke,SUB,Jon Tuck
8411,June 17 2017,UFC Fight Night: Holm vs. Correia,Walt Harris,Cyril Asker,0,0,1,21,2,0,0,0,0,1.44,Heavyweight,Elbows,KO/TKO,Walt Harris
8411,June 17 2017,UFC Fight Night: Holm vs. Correia,Alex Caceres,Rolando Dy,1,1,2,51,20,1,0,0,1,5.0,Featherweight,,KO/TKO,Alex Caceres
8411,June 17 2017,UFC Fight Night: Holm vs. Correia,Ulka Sasaki,Justin Scoggins,2,1,2,21,37,1,0,2,1,3.19,Flyweight,Rear Naked Choke,SUB,Ulka Sasaki
8411,June 17 2017,UFC Fight Night: Holm vs. Correia,Li Jingliang,Frank Camacho,0,1,3,94,35,0,0,2,1,5.0,Welterweight,,U-DEC,Li Jingliang
8411,June 17 2017,UFC Fight Night: Holm vs. Correia,Russell Doane,Kwan Ho Kwak,0,0,1,17,10,0,0,0,1,4.09,Bantamweight,Punches,KO/TKO,Russell Doane
8411,June 17 2017,UFC Fight Night: Holm vs. Correia,Naoki Inoue,Carls John De Tomas,5,1,3,62,30,5,0,0,2,5.0,Flyweight,,U-DEC,Naoki Inoue
8411,June 17 2017,UFC Fight Night: Holm vs. Correia,Lucie Pudilova,Ji Yeon Kim,1,0,3,53,60,2,0,0,0,5.0,Women's Bantamweight,,U-DEC,Lucie Pudilova
7605,June 25 2017,UFC Fight Night: Chiesa vs. Lee,Kevin Lee,Michael Chiesa,1,0,1,22,4,1,0,1,0,4.37,Lightweight,Rear Naked Choke,SUB,Kevin Lee
7605,June 25 2017,UFC Fight Night: Chiesa vs. Lee,Tim Boetsch,Johny Hendricks,0,0,2,41,10,0,0,0,0,0.46,Middleweight,Punches,KO/TKO,Tim Boetsch
7605,June 25 2017,UFC Fight Night: Chiesa vs. Lee,Felice Herrig,Justine Kish,15,2,3,47,40,1,0,2,0,5.0,Women's Strawweight,,U-DEC,Felice Herrig
7605,June 25 2017,UFC Fight Night: Chiesa vs. Lee,Dominick Reyes,Joachim Christensen,0,0,1,13,1,0,0,0,0,0.29,Light Heavyweight,Punches,KO/TKO,Dominick Reyes
7605,June 25 2017,UFC Fight Night: Chiesa vs. Lee,Tim Means,Alex Garcia,0,0,3,64,32,0,0,0,0,5.0,Welterweight,,U-DEC,Tim Means
7605,June 25 2017,UFC Fight Night: Chiesa vs. Lee,Dennis Siver,BJ Penn,0,1,3,103,57,0,0,0,0,5.0,Featherweight,,M-DEC,Dennis Siver
7605,June 25 2017,UFC Fight Night: Chiesa vs. Lee,Clay Guida,Erik Koch,4,0,3,38,13,0,0,2,0,5.0,Lightweight,,U-DEC,Clay Guida
7605,June 25 2017,UFC Fight Night: Chiesa vs. Lee,Marvin Vettori,Vitor Miranda,3,0,3,69,51,0,0,3,0,5.0,Middleweight,,U-DEC,Marvin Vettori
7605,June 25 2017,UFC Fight Night: Chiesa vs. Lee,Carla Esparza,Maryna Moroz,0,0,3,40,38,0,1,6,0,5.0,Women's Strawweight,,U-DEC,Carla Esparza
7605,June 25 2017,UFC Fight Night: Chiesa vs. Lee,Darrell Horcher,Devin Powell,3,1,3,37,43,2,2,0,0,5.0,Lightweight,,S-DEC,Darrell Horcher
7605,June 25 2017,UFC Fight Night: Chiesa vs. Lee,Jared Gordon,Michel Quinones,5,0,2,67,16,0,0,4,0,4.24,Featherweight,Punches,KO/TKO,Jared Gordon
7605,June 25 2017,UFC Fight Night: Chiesa vs. Lee,Anthony Rocco Martin,Johnny Case,0,0,3,82,92,1,0,1,0,5.0,Lightweight,,U-DEC,Anthony Rocco Martin
7605,June 25 2017,UFC Fight Night: Chiesa vs. Lee,Jeremy Kimball,Josh Stansbury,0,0,1,17,4,0,0,0,0,1.21,Light Heavyweight,Punches,KO/TKO,Jeremy Kimball
6308,July 07 2017,The Ultimate Fighter 25 Finale,Justin Gaethje,Michael Johnson,0,0,2,104,91,0,0,0,1,4.48,Lightweight,Knees,KO/TKO,Justin Gaethje
6308,July 07 2017,The Ultimate Fighter 25 Finale,Jesse Taylor,Dhiego Lima,5,0,2,21,4,2,0,2,0,0.43,Welterweight,Rear Naked Choke,SUB,Jesse Taylor
6308,July 07 2017,The Ultimate Fighter 25 Finale,Drakkar Klose,Marc Diakiese,1,1,3,39,34,0,0,3,2,5.0,Lightweight,,S-DEC,Drakkar Klose
6308,July 07 2017,The Ultimate Fighter 25 Finale,Jared Cannonier,Nick Roehrick,1,0,3,84,28,0,0,1,0,2.08,Light Heavyweight,Elbows,KO/TKO,Jared Cannonier
6308,July 07 2017,The Ultimate Fighter 25 Finale,Brad Tavares,Elias Theodorou,2,0,3,31,34,0,0,1,3,5.0,Middleweight,,U-DEC,Brad Tavares
6308,July 07 2017,The Ultimate Fighter 25 Finale,Jordan Johnson,Marcel Fortuna,0,0,3,42,53,0,0,2,0,5.0,Light Heavyweight,,U-DEC,Jordan Johnson
6308,July 07 2017,The Ultimate Fighter 25 Finale,Angela Hill,Ashley Yoder,0,1,3,47,26,0,0,1,3,5.0,Women's Strawweight,,U-DEC,Angela Hill
6308,July 07 2017,The Ultimate Fighter 25 Finale,James Krause,Tom Gallicchio,0,1,3,106,53,0,0,0,1,5.0,Welterweight,,U-DEC,James Krause
6308,July 07 2017,The Ultimate Fighter 25 Finale,CB Dollaway,Ed Herman,5,3,3,54,24,1,3,6,1,5.0,Light Heavyweight,,U-DEC,CB Dollaway
6308,July 07 2017,The Ultimate Fighter 25 Finale,Tecia Torres,Juliana Lima,1,0,2,15,6,1,0,0,1,0.53,Women's Strawweight,Rear Naked Choke,SUB,Tecia Torres
6308,July 07 2017,The Ultimate Fighter 25 Finale,Gray Maynard,Teruto Ishihara,6,0,3,16,8,2,0,11,0,5.0,Featherweight,,U-DEC,Gray Maynard
12834,July 08 2017,UFC 213: Romero vs. Whittaker,Robert Whittaker,Yoel Romero,1,0,5,74,48,0,0,0,4,5.0,Middleweight,,U-DEC,Robert Whittaker
12834,July 08 2017,UFC 213: Romero vs. Whittaker,Alistair Overeem,Fabricio Werdum,0,1,3,21,49,0,0,0,1,5.0,Heavyweight,,M-DEC,Alistair Overeem
12834,July 08 2017,UFC 213: Romero vs. Whittaker,Curtis Blaydes,Daniel Omielanczuk,0,0,3,72,51,0,0,0,0,5.0,Heavyweight,,U-DEC,Curtis Blaydes
12834,July 08 2017,UFC 213: Romero vs. Whittaker,Anthony Pettis,Jim Miller,5,1,3,80,48,0,0,1,1,5.0,Lightweight,,U-DEC,Anthony Pettis
12834,July 08 2017,UFC 213: Romero vs. Whittaker,Rob Font,Douglas Silva de Andrade,2,0,2,70,28,3,0,2,2,4.36,Bantamweight,Guillotine Choke,SUB,Rob Font
12834,July 08 2017,UFC 213: Romero vs. Whittaker,Aleksei Oleinik,Travis Browne,3,1,2,53,35,2,0,3,1,3.44,Heavyweight,Rear Naked Choke,SUB,Aleksei Oleinik
12834,July 08 2017,UFC 213: Romero vs. Whittaker,Chad Laprise,Brian Camozzi,0,0,3,76,47,0,0,1,0,1.27,Welterweight,Punch,KO/TKO,Chad Laprise
12834,July 08 2017,UFC 213: Romero vs. Whittaker,Thiago Santos,Gerald Meerschaert,2,1,2,60,15,0,0,0,3,2.04,Middleweight,Punches,KO/TKO,Thiago Santos
12834,July 08 2017,UFC 213: Romero vs. Whittaker,Belal Muhammad,Jordan Mein,3,0,3,45,36,0,1,4,1,5.0,Welterweight,,U-DEC,Belal Muhammad
12834,July 08 2017,UFC 213: Romero vs. Whittaker,Cody Stamann,Terrion Ware,6,0,3,94,60,0,0,8,0,5.0,Featherweight,,U-DEC,Cody Stamann
12834,July 08 2017,UFC 213: Romero vs. Whittaker,Trevin Giles,James Bochnovic,6,0,2,41,5,0,0,5,0,2.54,Light Heavyweight,Punch,KO/TKO,Trevin Giles
11198,July 22 2017,UFC Fight Night: Weidman vs. Gastelum,Chris Weidman,Kelvin Gastelum,5,0,3,36,26,2,0,7,0,3.45,Middleweight,Arm Triangle,SUB,Chris Weidman
11198,July 22 2017,UFC Fight Night: Weidman vs. Gastelum,Darren Elkins,Dennis Bermudez,2,0,3,70,69,2,0,3,1,5.0,Featherweight,,S-DEC,Darren Elkins
11198,July 22 2017,UFC Fight Night: Weidman vs. Gastelum,Patrick Cummins,Gian Villante,0,0,3,86,72,0,0,1,0,5.0,Light Heavyweight,,S-DEC,Patrick Cummins
11198,July 22 2017,UFC Fight Night: Weidman vs. Gastelum,Jimmie Rivera,Thomas Almeida,0,0,3,70,72,0,0,2,0,5.0,Bantamweight,,U-DEC,Jimmie Rivera
11198,July 22 2017,UFC Fight Night: Weidman vs. Gastelum,Elizeu Zaleski dos Santos,Lyman Good,0,0,3,83,75,0,0,1,1,5.0,Welterweight,,S-DEC,Elizeu Zaleski dos Santos
11198,July 22 2017,UFC Fight Night: Weidman vs. Gastelum,Eryk Anders,Rafael Natal,2,0,1,23,14,0,0,1,0,2.54,Middleweight,Punch,KO/TKO,Eryk Anders
11198,July 22 2017,UFC Fight Night: Weidman vs. Gastelum,Alex Oliveira,Ryan LaFlare,0,2,2,8,5,1,0,0,0,1.5,Welterweight,Punch,KO/TKO,Alex Oliveira
11198,July 22 2017,UFC Fight Night: Weidman vs. Gastelum,Chase Sherman,Damian Grabowski,0,0,3,111,68,0,0,0,0,5.0,Heavyweight,,U-DEC,Chase Sherman
11198,July 22 2017,UFC Fight Night: Weidman vs. Gastelum,Jeremy Kennedy,Kyle Bochniak,4,0,3,41,23,0,0,8,0,5.0,Featherweight,,U-DEC,Jeremy Kennedy
11198,July 22 2017,UFC Fight Night: Weidman vs. Gastelum,Marlon Vera,Brian Kelleher,0,0,1,5,8,2,0,0,1,2.18,Bantamweight,Armbar,SUB,Marlon Vera
11198,July 22 2017,UFC Fight Night: Weidman vs. Gastelum,Junior Albini,Tim Johnson,0,0,1,21,19,0,0,0,0,2.51,Heavyweight,Punch,KO/TKO,Junior Albini
11198,July 22 2017,UFC Fight Night: Weidman vs. Gastelum,Shane Burgos,Godofredo Pepey,0,0,3,102,51,0,0,1,0,5.0,Featherweight,,U-DEC,Shane Burgos
11198,July 22 2017,UFC Fight Night: Weidman vs. Gastelum,Chris Wade,Frankie Perez,7,0,3,23,22,2,0,3,3,5.0,Lightweight,,U-DEC,Chris Wade
16610,July 29 2017,UFC 214: Cormier vs. Jones 2,Daniel Cormier,Jon Jones,0,0,3,58,95,0,0,0,0,3.01,Light Heavyweight,Kick,Overturned,Daniel Cormier
16610,July 29 2017,UFC 214: Cormier vs. Jones 2,Tyron Woodley,Demian Maia,0,0,5,57,28,0,0,0,0,5.0,Welterweight,,U-DEC,Tyron Woodley
16610,July 29 2017,UFC 214: Cormier vs. Jones 2,Cris Cyborg,Tonya Evinger,0,0,3,74,32,0,0,0,1,1.56,Women's Featherweight,Knees,KO/TKO,Cris Cyborg
16610,July 29 2017,UFC 214: Cormier vs. Jones 2,Robbie Lawler,Donald Cerrone,0,2,3,77,82,0,0,0,1,5.0,Welterweight,,U-DEC,Robbie Lawler
16610,July 29 2017,UFC 214: Cormier vs. Jones 2,Volkan Oezdemir,Jimi Manuwa,0,0,1,12,2,0,0,0,0,0.42,Light Heavyweight,Punches,KO/TKO,Volkan Oezdemir
16610,July 29 2017,UFC 214: Cormier vs. Jones 2,Ricardo Lamas,Jason Knight,2,0,1,42,8,0,0,1,0,4.34,Featherweight,Punches,KO/TKO,Ricardo Lamas
16610,July 29 2017,UFC 214: Cormier vs. Jones 2,Aljamain Sterling,Renan Barao,1,3,3,71,19,0,0,1,2,5.0,Catch Weight,,U-DEC,Aljamain Sterling
16610,July 29 2017,UFC 214: Cormier vs. Jones 2,Brian Ortega,Renato Moicano,0,0,3,65,109,1,0,0,2,2.59,Featherweight,Guillotine Choke,SUB,Brian Ortega
16610,July 29 2017,UFC 214: Cormier vs. Jones 2,Calvin Kattar,Andre Fili,0,0,3,75,73,0,0,2,0,5.0,Featherweight,,U-DEC,Calvin Kattar
16610,July 29 2017,UFC 214: Cormier vs. Jones 2,Alexandra Albu,Kailin Curran,2,2,3,82,86,0,0,5,1,5.0,Women's Strawweight,,U-DEC,Alexandra Albu
16610,July 29 2017,UFC 214: Cormier vs. Jones 2,Jarred Brooks,Eric Shelton,1,0,3,27,31,1,1,5,1,5.0,Flyweight,,S-DEC,Jarred Brooks
16610,July 29 2017,UFC 214: Cormier vs. Jones 2,Drew Dober,Joshua Burkman,0,0,1,15,11,0,0,0,0,3.04,Lightweight,Punch,KO/TKO,Drew Dober
10172,August 05 2017,UFC Fight Night: Pettis vs. Moreno,Sergio Pettis,Brandon Moreno,0,1,5,76,45,0,0,0,4,5.0,Flyweight,,U-DEC,Sergio Pettis
10172,August 05 2017,UFC Fight Night: Pettis vs. Moreno,Alexa Grasso,Randa Markos,1,5,3,64,45,0,0,0,4,5.0,Women's Strawweight,,S-DEC,Alexa Grasso
10172,August 05 2017,UFC Fight Night: Pettis vs. Moreno,Niko Price,Alan Jouban,1,0,1,10,5,0,0,0,0,1.44,Welterweight,Punch,KO/TKO,Niko Price
10172,August 05 2017,UFC Fight Night: Pettis vs. Moreno,Humberto Bandenay,Martin Bravo,0,0,1,5,1,0,0,0,0,0.26,Featherweight,Kick,KO/TKO,Humberto Bandenay
10172,August 05 2017,UFC Fight Night: Pettis vs. Moreno,Sam Alvey,Rashad Evans,0,0,3,40,17,0,0,0,2,5.0,Middleweight,,S-DEC,Sam Alvey
10172,August 05 2017,UFC Fight Night: Pettis vs. Moreno,Alejandro Perez,Andre Soukhamthath,1,0,3,44,43,0,0,1,0,5.0,Bantamweight,,S-DEC,Alejandro Perez
10172,August 05 2017,UFC Fight Night: Pettis vs. Moreno,Jack Hermansson,Bradley Scott,2,0,1,38,0,0,1,1,0,3.5,Middleweight,Punch,KO/TKO,Jack Hermansson
10172,August 05 2017,UFC Fight Night: Pettis vs. Moreno,Dustin Ortiz,Hector Sandoval,0,0,1,8,1,0,0,0,0,0.15,Flyweight,Punch,KO/TKO,Dustin Ortiz
10172,August 05 2017,UFC Fight Night: Pettis vs. Moreno,Rani Yahya,Henry Briones,2,0,1,3,0,2,0,1,0,2.01,Bantamweight,Kimura,SUB,Rani Yahya
10172,August 05 2017,UFC Fight Night: Pettis vs. Moreno,Jose Quinonez,Diego Rivas,2,1,3,59,27,0,2,1,1,5.0,Bantamweight,,U-DEC,Jose Quinonez
10172,August 05 2017,UFC Fight Night: Pettis vs. Moreno,Joseph Morales,Roberto Sanchez,1,0,1,12,2,1,0,0,1,3.56,Flyweight,Rear Naked Choke,SUB,Joseph Morales
10172,August 05 2017,UFC Fight Night: Pettis vs. Moreno,Jordan Rinaldi,Alvaro Herrera,1,0,1,6,2,1,1,0,0,2.01,Lightweight,Other - Choke,SUB,Jordan Rinaldi
10421,September 02 2017,UFC Fight Night: Volkov vs. Struve,Alexander Volkov,Stefan Struve,1,0,3,135,41,0,0,2,0,3.3,Heavyweight,Punch,KO/TKO,Alexander Volkov
10421,September 02 2017,UFC Fight Night: Volkov vs. Struve,Siyar Bahadurzada,Rob Wilkinson,0,0,2,43,24,1,0,0,2,3.1,Middleweight,Punch,KO/TKO,Siyar Bahadurzada
10421,September 02 2017,UFC Fight Night: Volkov vs. Struve,Marion Reneau,Talita Bernardo,2,2,3,57,22,5,1,0,3,4.54,Women's Bantamweight,Punches,KO/TKO,Marion Reneau
10421,September 02 2017,UFC Fight Night: Volkov vs. Struve,Leon Edwards,Bryan Barberena,5,0,3,23,44,3,1,3,0,5.0,Welterweight,,U-DEC,Leon Edwards
10421,September 02 2017,UFC Fight Night: Volkov vs. Struve,Darren Till,Bojan Velickovic,0,0,3,49,34,0,0,1,0,5.0,Welterweight,,U-DEC,Darren Till
10421,September 02 2017,UFC Fight Night: Volkov vs. Struve,Mairbek Taisumov,Felipe Silva,0,0,1,2,0,0,0,0,0,1.24,Lightweight,Punch,KO/TKO,Mairbek Taisumov
10421,September 02 2017,UFC Fight Night: Volkov vs. Struve,Michel Prazeres,Mads Burnell,15,0,3,26,10,1,0,4,0,1.26,Lightweight,North-South Choke,SUB,Michel Prazeres
10421,September 02 2017,UFC Fight Night: Volkov vs. Struve,Rustam Khabilov,Desmond Green,0,0,3,34,47,0,0,3,1,5.0,Lightweight,,U-DEC,Rustam Khabilov
10421,September 02 2017,UFC Fight Night: Volkov vs. Struve,Aleksandar Rakic,Francimar Barroso,0,1,3,46,24,0,0,0,2,5.0,Light Heavyweight,,U-DEC,Aleksandar Rakic
10421,September 02 2017,UFC Fight Night: Volkov vs. Struve,Zabit Magomedsharipov,Mike Santiago,2,0,2,45,24,2,0,1,2,4.22,Featherweight,Rear Naked Choke,SUB,Zabit Magomedsharipov
10421,September 02 2017,UFC Fight Night: Volkov vs. Struve,Abdul-Kerim Edilov,Bojan Mihajlovic,0,0,2,77,1,1,0,2,0,2.32,Light Heavyweight,Punches,KO/TKO,Abdul-Kerim Edilov
10421,September 02 2017,UFC Fight Night: Volkov vs. Struve,Thibault Gouti,Andrew Holbrook,0,0,1,41,22,0,0,0,0,4.28,Lightweight,Punches,KO/TKO,Thibault Gouti
16232,September 09 2017,UFC 215: Nunes vs Shevchenko 2,Amanda Nunes,Valentina Shevchenko,2,0,5,86,72,0,0,2,0,5.0,Women's Bantamweight,,S-DEC,Amanda Nunes
16232,September 09 2017,UFC 215: Nunes vs Shevchenko 2,Rafael Dos Anjos,Neil Magny,3,0,1,13,1,1,0,0,0,3.43,Welterweight,Arm Triangle,SUB,Rafael Dos Anjos
16232,September 09 2017,UFC 215: Nunes vs Shevchenko 2,Henry Cejudo,Wilson Reis,0,0,2,34,5,0,0,2,0,0.25,Flyweight,Punch,KO/TKO,Henry Cejudo
16232,September 09 2017,UFC 215: Nunes vs Shevchenko 2,Ilir Latifi,Tyson Pedro,4,0,3,44,31,0,0,4,0,5.0,Light Heavyweight,,U-DEC,Ilir Latifi
16232,September 09 2017,UFC 215: Nunes vs Shevchenko 2,Jeremy Stephens,Gilbert Melendez,1,0,3,96,29,0,0,0,0,5.0,Featherweight,,U-DEC,Jeremy Stephens
16232,September 09 2017,UFC 215: Nunes vs Shevchenko 2,Ketlen Vieira,Sara McMann,1,2,2,17,29,2,0,1,1,4.16,Women's Bantamweight,Arm Triangle,SUB,Ketlen Vieira
16232,September 09 2017,UFC 215: Nunes vs Shevchenko 2,Sarah Moras,Ashlee Evans-Smith,0,1,1,3,3,1,0,0,0,2.51,Women's Bantamweight,Armbar,SUB,Sarah Moras
16232,September 09 2017,UFC 215: Nunes vs Shevchenko 2,Rick Glenn,Gavin Tucker,1,0,3,142,23,1,1,4,0,5.0,Featherweight,,U-DEC,Rick Glenn
16232,September 09 2017,UFC 215: Nunes vs Shevchenko 2,Alex White,Mitch Clarke,0,0,2,57,28,0,0,0,0,4.36,Lightweight,Punch,KO/TKO,Alex White
16232,September 09 2017,UFC 215: Nunes vs Shevchenko 2,Arjan Bhullar,Luis Henrique,1,0,3,24,32,0,0,1,0,5.0,Heavyweight,,U-DEC,Arjan Bhullar
16232,September 09 2017,UFC 215: Nunes vs Shevchenko 2,Kajan Johnson,Adriano Martins,0,0,3,26,16,0,1,0,0,0.49,Lightweight,Punch,KO/TKO,Kajan Johnson
7005,September 16 2017,UFC Fight Night: Rockhold vs. Branch,Luke Rockhold,David Branch,2,0,2,58,25,0,0,2,1,4.05,Middleweight,Punches,KO/TKO,Luke Rockhold
7005,September 16 2017,UFC Fight Night: Rockhold vs. Branch,Mike Perry,Alex Reyes,0,0,1,11,6,0,0,0,0,1.19,Welterweight,Knee,KO/TKO,Mike Perry
7005,September 16 2017,UFC Fight Night: Rockhold vs. Branch,Anthony Smith,Hector Lombard,0,0,3,35,65,0,0,0,1,2.33,Middleweight,Punches,KO/TKO,Anthony Smith
7005,September 16 2017,UFC Fight Night: Rockhold vs. Branch,Gregor Gillespie,Jason Gonzalez,6,0,2,20,22,1,0,4,0,2.11,Lightweight,Arm Triangle,SUB,Gregor Gillespie
7005,September 16 2017,UFC Fight Night: Rockhold vs. Branch,Kamaru Usman,Sergio Moraes,0,0,1,16,13,0,0,0,0,2.48,Welterweight,Punch,KO/TKO,Kamaru Usman
7005,September 16 2017,UFC Fight Night: Rockhold vs. Branch,Justin Ledet,Zu Anyanwu,0,0,3,36,37,0,0,0,0,5.0,Heavyweight,,S-DEC,Justin Ledet
7005,September 16 2017,UFC Fight Night: Rockhold vs. Branch,Olivier Aubin-Mercier,Anthony Rocco Martin,6,2,3,20,15,0,1,4,0,5.0,Lightweight,,S-DEC,Olivier Aubin-Mercier
